uid,qid,wid,hesitate,understand,dd_count,dd_time_sum,dd_time_max,dd_time_min,dd_time_avg,dd_time_ratio_sum,dd_time_ratio_max,dd_time_ratio_min,dd_time_ratio_avg,dd_dist_sum,dd_dist_max,dd_dist_min,dd_dist_avg,dd_dist_ratio_sum,dd_dist_ratio_max,dd_dist_ratio_min,dd_dist_ratio_avg,dd_speed_sum,dd_speed_max,dd_speed_min,dd_speed_avg,dd_speed_ratio_sum,dd_speed_ratio_max,dd_speed_ratio_min,dd_speed_ratio_avg,dd_stop_sum,dd_stop_max,dd_stop_min,dd_stop_avg,dd_stop_ratio_sum,dd_stop_ratio_max,dd_stop_ratio_min,dd_stop_ratio_avg,dd_uturnx_sum,dd_uturnx_max,dd_uturnx_min,dd_uturnx_avg,dd_uturnx_ratio_sum,dd_uturnx_ratio_max,dd_uturnx_ratio_min,dd_uturnx_ratio_avg,dd_uturny_sum,dd_uturny_max,dd_uturny_min,dd_uturny_avg,dd_uturny_ratio_sum,dd_uturny_ratio_max,dd_uturny_ratio_min,dd_uturny_ratio_avg,dd_q_count1,dd_q_count2,int_count,int_time_sum,int_time_max,int_time_min,int_time_avg,int_time_ratio_sum,int_time_ratio_max,int_time_ratio_min,int_time_ratio_avg,int_dist_sum,int_dist_max,int_dist_min,int_dist_avg,int_dist_ratio_sum,int_dist_ratio_max,int_dist_ratio_min,int_dist_ratio_avg,int_speed_sum,int_speed_max,int_speed_min,int_speed_avg,int_speed_ratio_sum,int_speed_ratio_max,int_speed_ratio_min,int_speed_ratio_avg,int_stop_sum,int_stop_max,int_stop_min,int_stop_avg,int_stop_ratio_sum,int_stop_ratio_max,int_stop_ratio_min,int_stop_ratio_avg,int_uturnx_sum,int_uturnx_max,int_uturnx_min,int_uturnx_avg,int_uturnx_ratio_sum,int_uturnx_ratio_max,int_uturnx_ratio_min,int_uturnx_ratio_avg,int_uturny_sum,int_uturny_max,int_uturny_min,int_uturny_avg,int_uturny_ratio_sum,int_uturny_ratio_max,int_uturny_ratio_min,int_uturny_ratio_avg,int_q_count1,int_q_count2
25110003,385,"14,",FALSE,2,2,2663,1887,776,1331.5,0.05337957,0.037824727,0.015554843,0.026689785,1190.052708,688.838595,501.2141131,595.026354,0.075856645,0.043908126,0.031948518,0.037928322,1.153292864,0.887678602,0.265614262,0.576646432,0.091528575,0.070448678,0.021079897,0.045764288,208,169,39,104,0.07761194,0.063059701,0.014552239,0.03880597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,2,2736,1760,976,1368,0.054842848,0.035279025,0.019563823,0.027421424,1089.142289,641.9592801,447.1830086,544.5711444,0.069424387,0.040919933,0.028504454,0.034712193,0.822928903,0.458179312,0.364749591,0.411464452,0.065309959,0.036362403,0.028947557,0.03265498,0,0,0,0,0,0,0,0,6,5,1,3,0.130434783,0.108695652,0.02173913,0.065217391,4,3,1,2,0.090909091,0.068181818,0.022727273,0.045454545,9,18
25110003,385,"10,",FALSE,2,1,841,841,841,841,0.016857761,0.016857761,0.016857761,0.016857761,175.5410785,175.5410785,175.5410785,175.5410785,0.011189384,0.011189384,0.011189384,0.011189384,0.208728987,0.208728987,0.208728987,0.208728987,0.016565321,0.016565321,0.016565321,0.016565321,79,79,79,79,0.029477612,0.029477612,0.029477612,0.029477612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,1,1432,1432,1432,1432,0.028704298,0.028704298,0.028704298,0.028704298,581.2744923,581.2744923,581.2744923,581.2744923,0.037051748,0.037051748,0.037051748,0.037051748,0.405917942,0.405917942,0.405917942,0.405917942,0.032214793,0.032214793,0.032214793,0.032214793,0,0,0,0,0,0,0,0,1,1,1,1,0.02173913,0.02173913,0.02173913,0.02173913,1,1,1,1,0.022727273,0.022727273,0.022727273,0.022727273,10,10
25110003,385,"5,",FALSE,2,2,1087,648,439,543.5,0.021788807,0.012989096,0.008799711,0.010894403,228.5677288,146.3628909,82.20483792,114.2838644,0.014569423,0.009329501,0.005239922,0.007284711,0.413123415,0.225868659,0.187254756,0.206561707,0.03278664,0.017925574,0.014861066,0.01639332,191,111,80,95.5,0.071268657,0.04141791,0.029850746,0.035634328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,17,2,2568,1391,1177,1284,0.051475305,0.027882457,0.023592848,0.025737652,790.7217808,424.5599982,366.1617826,395.3608904,0.05040239,0.027062412,0.023339978,0.025201195,0.623950041,0.360713677,0.263236364,0.311975021,0.049518436,0.028627255,0.020891181,0.024759218,0,0,0,0,0,0,0,0,4,3,1,2,0.086956522,0.065217391,0.02173913,0.043478261,6,3,3,3,0.136363636,0.068181818,0.068181818,0.068181818,11,16
25110003,385,"11,",FALSE,2,2,3174,2303,871,1587,0.063622514,0.046163406,0.017459108,0.031811257,741.328593,476.5919693,264.7366236,370.6642965,0.047253957,0.030379047,0.01687491,0.023626979,0.51088958,0.303945607,0.206943973,0.25544479,0.040545638,0.024121981,0.016423658,0.020272819,111,111,0,55.5,0.04141791,0.04141791,0,0.020708955,1,1,0,0.5,0.02173913,0.02173913,0,0.010869565,1,1,0,0.5,0.022727273,0.022727273,0,0.011363636,13,15,2,8858,6993,1865,4429,0.177557729,0.14017399,0.03738374,0.088778865,2431.097782,2071.109582,359.9882003,1215.548891,0.154963657,0.132017197,0.02294646,0.077481829,0.48919213,0.296168966,0.193023164,0.244596065,0.038823668,0.023504805,0.015318863,0.019411834,0,0,0,0,0,0,0,0,14,13,1,7,0.304347826,0.282608696,0.02173913,0.152173913,12,9,3,6,0.272727273,0.204545455,0.068181818,0.136363636,12,14
25110003,385,"12,",FALSE,2,1,1382,1382,1382,1382,0.027702053,0.027702053,0.027702053,0.027702053,655.2174735,655.2174735,655.2174735,655.2174735,0.04176504,0.04176504,0.04176504,0.04176504,0.474108157,0.474108157,0.474108157,0.474108157,0.037626561,0.037626561,0.037626561,0.037626561,103,103,103,103,0.038432836,0.038432836,0.038432836,0.038432836,0,0,0,0,0,0,0,0,1,1,1,1,0.022727273,0.022727273,0.022727273,0.022727273,14,14,1,433,433,433,433,0.008679442,0.008679442,0.008679442,0.008679442,129.3589401,129.3589401,129.3589401,129.3589401,0.008245631,0.008245631,0.008245631,0.008245631,0.298750439,0.298750439,0.298750439,0.298750439,0.023709678,0.023709678,0.023709678,0.023709678,0,0,0,0,0,0,0,0,1,1,1,1,0.02173913,0.02173913,0.02173913,0.02173913,1,1,1,1,0.022727273,0.022727273,0.022727273,0.022727273,13,13
25110003,385,"8,",FALSE,2,2,1176,600,576,588,0.023572803,0.01202694,0.011545863,0.011786402,449.9704819,225.3454119,224.6250699,224.9852409,0.028682134,0.014364025,0.014318109,0.014341067,0.76559979,0.391224673,0.374375117,0.382799895,0.060760159,0.031048694,0.029711465,0.03038008,208,112,96,104,0.07761194,0.041791045,0.035820896,0.03880597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,18,2,2713,1856,857,1356.5,0.054381815,0.037203335,0.01717848,0.027190908,909.2817992,638.8788007,270.4029985,454.6408996,0.057959673,0.040723576,0.017236097,0.028979837,0.659746244,0.344223492,0.315522752,0.329873122,0.052359323,0.027318547,0.025040776,0.026179662,0,0,0,0,0,0,0,0,4,3,1,2,0.086956522,0.065217391,0.02173913,0.043478261,4,3,1,2,0.090909091,0.068181818,0.022727273,0.045454545,15,17
25110003,385,13,FALSE,2,1,439,439,439,439,0.008799711,0.008799711,0.008799711,0.008799711,82.20483792,82.20483792,82.20483792,82.20483792,0.005239922,0.005239922,0.005239922,0.005239922,0.187254756,0.187254756,0.187254756,0.187254756,0.014861066,0.014861066,0.014861066,0.014861066,111,111,111,111,0.04141791,0.04141791,0.04141791,0.04141791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,1,1177,1177,1177,1177,0.023592848,0.023592848,0.023592848,0.023592848,424.5599982,424.5599982,424.5599982,424.5599982,0.027062412,0.027062412,0.027062412,0.027062412,0.360713677,0.360713677,0.360713677,0.360713677,0.028627255,0.028627255,0.028627255,0.028627255,0,0,0,0,0,0,0,0,3,3,3,3,0.065217391,0.065217391,0.065217391,0.065217391,3,3,3,3,0.068181818,0.068181818,0.068181818,0.068181818,16,16
25110003,385,3,FALSE,2,1,439,439,439,439,0.008799711,0.008799711,0.008799711,0.008799711,82.20483792,82.20483792,82.20483792,82.20483792,0.005239922,0.005239922,0.005239922,0.005239922,0.187254756,0.187254756,0.187254756,0.187254756,0.014861066,0.014861066,0.014861066,0.014861066,111,111,111,111,0.04141791,0.04141791,0.04141791,0.04141791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,1,1177,1177,1177,1177,0.023592848,0.023592848,0.023592848,0.023592848,424.5599982,424.5599982,424.5599982,424.5599982,0.027062412,0.027062412,0.027062412,0.027062412,0.360713677,0.360713677,0.360713677,0.360713677,0.028627255,0.028627255,0.028627255,0.028627255,0,0,0,0,0,0,0,0,3,3,3,3,0.065217391,0.065217391,0.065217391,0.065217391,3,3,3,3,0.068181818,0.068181818,0.068181818,0.068181818,16,16
25110003,385,10,FALSE,2,1,439,439,439,439,0.008799711,0.008799711,0.008799711,0.008799711,82.20483792,82.20483792,82.20483792,82.20483792,0.005239922,0.005239922,0.005239922,0.005239922,0.187254756,0.187254756,0.187254756,0.187254756,0.014861066,0.014861066,0.014861066,0.014861066,111,111,111,111,0.04141791,0.04141791,0.04141791,0.04141791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,1,1177,1177,1177,1177,0.023592848,0.023592848,0.023592848,0.023592848,424.5599982,424.5599982,424.5599982,424.5599982,0.027062412,0.027062412,0.027062412,0.027062412,0.360713677,0.360713677,0.360713677,0.360713677,0.028627255,0.028627255,0.028627255,0.028627255,0,0,0,0,0,0,0,0,3,3,3,3,0.065217391,0.065217391,0.065217391,0.065217391,3,3,3,3,0.068181818,0.068181818,0.068181818,0.068181818,16,16
25110003,385,2,FALSE,2,1,600,600,600,600,0.01202694,0.01202694,0.01202694,0.01202694,224.6250699,224.6250699,224.6250699,224.6250699,0.014318109,0.014318109,0.014318109,0.014318109,0.374375117,0.374375117,0.374375117,0.374375117,0.029711465,0.029711465,0.029711465,0.029711465,96,96,96,96,0.035820896,0.035820896,0.035820896,0.035820896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,1,1856,1856,1856,1856,0.037203335,0.037203335,0.037203335,0.037203335,638.8788007,638.8788007,638.8788007,638.8788007,0.040723576,0.040723576,0.040723576,0.040723576,0.344223492,0.344223492,0.344223492,0.344223492,0.027318547,0.027318547,0.027318547,0.027318547,0,0,0,0,0,0,0,0,3,3,3,3,0.065217391,0.065217391,0.065217391,0.065217391,3,3,3,3,0.068181818,0.068181818,0.068181818,0.068181818,17,17
25110003,385,6,FALSE,2,1,600,600,600,600,0.01202694,0.01202694,0.01202694,0.01202694,224.6250699,224.6250699,224.6250699,224.6250699,0.014318109,0.014318109,0.014318109,0.014318109,0.374375117,0.374375117,0.374375117,0.374375117,0.029711465,0.029711465,0.029711465,0.029711465,96,96,96,96,0.035820896,0.035820896,0.035820896,0.035820896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,1,1856,1856,1856,1856,0.037203335,0.037203335,0.037203335,0.037203335,638.8788007,638.8788007,638.8788007,638.8788007,0.040723576,0.040723576,0.040723576,0.040723576,0.344223492,0.344223492,0.344223492,0.344223492,0.027318547,0.027318547,0.027318547,0.027318547,0,0,0,0,0,0,0,0,3,3,3,3,0.065217391,0.065217391,0.065217391,0.065217391,3,3,3,3,0.068181818,0.068181818,0.068181818,0.068181818,17,17
25110003,385,1,FALSE,2,1,600,600,600,600,0.01202694,0.01202694,0.01202694,0.01202694,224.6250699,224.6250699,224.6250699,224.6250699,0.014318109,0.014318109,0.014318109,0.014318109,0.374375117,0.374375117,0.374375117,0.374375117,0.029711465,0.029711465,0.029711465,0.029711465,96,96,96,96,0.035820896,0.035820896,0.035820896,0.035820896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,1,1856,1856,1856,1856,0.037203335,0.037203335,0.037203335,0.037203335,638.8788007,638.8788007,638.8788007,638.8788007,0.040723576,0.040723576,0.040723576,0.040723576,0.344223492,0.344223492,0.344223492,0.344223492,0.027318547,0.027318547,0.027318547,0.027318547,0,0,0,0,0,0,0,0,3,3,3,3,0.065217391,0.065217391,0.065217391,0.065217391,3,3,3,3,0.068181818,0.068181818,0.068181818,0.068181818,17,17
25110003,385,0,FALSE,2,1,600,600,600,600,0.01202694,0.01202694,0.01202694,0.01202694,224.6250699,224.6250699,224.6250699,224.6250699,0.014318109,0.014318109,0.014318109,0.014318109,0.374375117,0.374375117,0.374375117,0.374375117,0.029711465,0.029711465,0.029711465,0.029711465,96,96,96,96,0.035820896,0.035820896,0.035820896,0.035820896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,1,1856,1856,1856,1856,0.037203335,0.037203335,0.037203335,0.037203335,638.8788007,638.8788007,638.8788007,638.8788007,0.040723576,0.040723576,0.040723576,0.040723576,0.344223492,0.344223492,0.344223492,0.344223492,0.027318547,0.027318547,0.027318547,0.027318547,0,0,0,0,0,0,0,0,3,3,3,3,0.065217391,0.065217391,0.065217391,0.065217391,3,3,3,3,0.068181818,0.068181818,0.068181818,0.068181818,17,17
25110003,385,4,FALSE,2,1,600,600,600,600,0.01202694,0.01202694,0.01202694,0.01202694,224.6250699,224.6250699,224.6250699,224.6250699,0.014318109,0.014318109,0.014318109,0.014318109,0.374375117,0.374375117,0.374375117,0.374375117,0.029711465,0.029711465,0.029711465,0.029711465,96,96,96,96,0.035820896,0.035820896,0.035820896,0.035820896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,1,1856,1856,1856,1856,0.037203335,0.037203335,0.037203335,0.037203335,638.8788007,638.8788007,638.8788007,638.8788007,0.040723576,0.040723576,0.040723576,0.040723576,0.344223492,0.344223492,0.344223492,0.344223492,0.027318547,0.027318547,0.027318547,0.027318547,0,0,0,0,0,0,0,0,3,3,3,3,0.065217391,0.065217391,0.065217391,0.065217391,3,3,3,3,0.068181818,0.068181818,0.068181818,0.068181818,17,17
25110003,385,7,FALSE,2,1,600,600,600,600,0.01202694,0.01202694,0.01202694,0.01202694,224.6250699,224.6250699,224.6250699,224.6250699,0.014318109,0.014318109,0.014318109,0.014318109,0.374375117,0.374375117,0.374375117,0.374375117,0.029711465,0.029711465,0.029711465,0.029711465,96,96,96,96,0.035820896,0.035820896,0.035820896,0.035820896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,1,1856,1856,1856,1856,0.037203335,0.037203335,0.037203335,0.037203335,638.8788007,638.8788007,638.8788007,638.8788007,0.040723576,0.040723576,0.040723576,0.040723576,0.344223492,0.344223492,0.344223492,0.344223492,0.027318547,0.027318547,0.027318547,0.027318547,0,0,0,0,0,0,0,0,3,3,3,3,0.065217391,0.065217391,0.065217391,0.065217391,3,3,3,3,0.068181818,0.068181818,0.068181818,0.068181818,17,17
25110003,385,9,FALSE,2,1,600,600,600,600,0.01202694,0.01202694,0.01202694,0.01202694,224.6250699,224.6250699,224.6250699,224.6250699,0.014318109,0.014318109,0.014318109,0.014318109,0.374375117,0.374375117,0.374375117,0.374375117,0.029711465,0.029711465,0.029711465,0.029711465,96,96,96,96,0.035820896,0.035820896,0.035820896,0.035820896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,1,1856,1856,1856,1856,0.037203335,0.037203335,0.037203335,0.037203335,638.8788007,638.8788007,638.8788007,638.8788007,0.040723576,0.040723576,0.040723576,0.040723576,0.344223492,0.344223492,0.344223492,0.344223492,0.027318547,0.027318547,0.027318547,0.027318547,0,0,0,0,0,0,0,0,3,3,3,3,0.065217391,0.065217391,0.065217391,0.065217391,3,3,3,3,0.068181818,0.068181818,0.068181818,0.068181818,17,17
25110003,385,11,FALSE,2,1,600,600,600,600,0.01202694,0.01202694,0.01202694,0.01202694,224.6250699,224.6250699,224.6250699,224.6250699,0.014318109,0.014318109,0.014318109,0.014318109,0.374375117,0.374375117,0.374375117,0.374375117,0.029711465,0.029711465,0.029711465,0.029711465,96,96,96,96,0.035820896,0.035820896,0.035820896,0.035820896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,1,1856,1856,1856,1856,0.037203335,0.037203335,0.037203335,0.037203335,638.8788007,638.8788007,638.8788007,638.8788007,0.040723576,0.040723576,0.040723576,0.040723576,0.344223492,0.344223492,0.344223492,0.344223492,0.027318547,0.027318547,0.027318547,0.027318547,0,0,0,0,0,0,0,0,3,3,3,3,0.065217391,0.065217391,0.065217391,0.065217391,3,3,3,3,0.068181818,0.068181818,0.068181818,0.068181818,17,17
25110003,385,12,FALSE,2,1,776,776,776,776,0.015554843,0.015554843,0.015554843,0.015554843,688.838595,688.838595,688.838595,688.838595,0.043908126,0.043908126,0.043908126,0.043908126,0.887678602,0.887678602,0.887678602,0.887678602,0.070448678,0.070448678,0.070448678,0.070448678,169,169,169,169,0.063059701,0.063059701,0.063059701,0.063059701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,1,1760,1760,1760,1760,0.035279025,0.035279025,0.035279025,0.035279025,641.9592801,641.9592801,641.9592801,641.9592801,0.040919933,0.040919933,0.040919933,0.040919933,0.364749591,0.364749591,0.364749591,0.364749591,0.028947557,0.028947557,0.028947557,0.028947557,0,0,0,0,0,0,0,0,5,5,5,5,0.108695652,0.108695652,0.108695652,0.108695652,3,3,3,3,0.068181818,0.068181818,0.068181818,0.068181818,18,18
25110003,390,"2,",FALSE,4,1,527,527,527,527,0.015959058,0.015959058,0.015959058,0.015959058,143.4656915,143.4656915,143.4656915,143.4656915,0.016120598,0.016120598,0.016120598,0.016120598,0.272230914,0.272230914,0.272230914,0.272230914,0.030320724,0.030320724,0.030320724,0.030320724,128,128,128,128,0.036425726,0.036425726,0.036425726,0.036425726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1471,1471,1471,1471,0.04454606,0.04454606,0.04454606,0.04454606,820.7814902,820.7814902,820.7814902,820.7814902,0.092227546,0.092227546,0.092227546,0.092227546,0.55797518,0.55797518,0.55797518,0.55797518,0.062146547,0.062146547,0.062146547,0.062146547,0,0,0,0,0,0,0,0,2,2,2,2,0.064516129,0.064516129,0.064516129,0.064516129,0,0,0,0,0,0,0,0,0,0
25110003,390,"3,",FALSE,4,2,1337,872,465,668.5,0.040488159,0.026406638,0.014081521,0.02024408,233.0312433,174.537926,58.49331731,116.5156217,0.026184679,0.019612046,0.006572633,0.013092339,0.325950252,0.200158172,0.12579208,0.162975126,0.036303913,0.022293356,0.014010558,0.018151957,129,129,0,64.5,0.036710302,0.036710302,0,0.018355151,0,0,0,0,0,0,0,0,1,1,0,0.5,0.034482759,0.034482759,0,0.017241379,2,13,2,2111,1679,432,1055.5,0.063927079,0.050844891,0.013082188,0.031963539,594.7758754,412.676451,182.0994243,297.3879377,0.066832306,0.046370608,0.020461698,0.033416153,0.667313492,0.421526445,0.245787046,0.333656746,0.074324505,0.046949065,0.02737544,0.037162253,245,245,0,122.5,0.069721116,0.069721116,0,0.034860558,4,3,1,2,0.129032258,0.096774194,0.032258065,0.064516129,4,3,1,2,0.137931034,0.103448276,0.034482759,0.068965517,1,12
25110003,390,"4,",FALSE,4,2,1388,757,631,694,0.042032584,0.022924111,0.019108473,0.021016292,437.7348943,229.8383385,207.8965559,218.8674472,0.049186313,0.025825906,0.023360406,0.024593156,0.633088918,0.329471562,0.303617356,0.316544459,0.070512617,0.036696112,0.033816505,0.035256308,314,243,71,157,0.089356858,0.069151964,0.020204895,0.044678429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,2,4212,2515,1697,2106,0.127551329,0.076161347,0.051389982,0.063775665,712.1979111,559.724239,152.4736721,356.0989556,0.080026495,0.06289371,0.017132785,0.040013247,0.312403322,0.222554369,0.089848952,0.156201661,0.034795074,0.024787815,0.010007259,0.017397537,0,0,0,0,0,0,0,0,4,3,1,2,0.129032258,0.096774194,0.032258065,0.064516129,8,5,3,4,0.275862069,0.172413793,0.103448276,0.137931034,2,10
25110003,390,"5,",FALSE,4,3,1728,600,560,576,0.052328751,0.018169705,0.016958391,0.017442917,724.6721903,244.9017875,235.8779717,241.5573968,0.081428174,0.027518519,0.026504553,0.027142725,1.25981727,0.435522198,0.393129953,0.41993909,0.140316802,0.048507894,0.043786301,0.046772267,312,112,96,104,0.088787706,0.03187251,0.027319294,0.029595902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,3,3336,2128,592,1112,0.10102356,0.064441887,0.017927442,0.03367452,1143.339276,614.5085917,239.7904361,381.1130921,0.128471922,0.069049583,0.026944179,0.042823974,1.166286686,0.488243663,0.288772834,0.388762229,0.129899488,0.054379941,0.032163141,0.043299829,0,0,0,0,0,0,0,0,5,3,1,1.666666667,0.161290323,0.096774194,0.032258065,0.053763441,5,3,1,1.666666667,0.172413793,0.103448276,0.034482759,0.057471264,3,13
25110003,390,"6,",FALSE,4,2,1814,1166,648,907,0.054933075,0.035309793,0.019623281,0.027466537,341.0050875,196.3449552,144.6601323,170.5025438,0.038317217,0.022062405,0.016254812,0.019158608,0.391632845,0.223240945,0.1683919,0.195816422,0.043619555,0.024864285,0.01875527,0.021809777,447,337,110,223.5,0.127205464,0.095902106,0.031303358,0.063602732,1,1,0,0.5,0.032258065,0.032258065,0,0.016129032,0,0,0,0,0,0,0,0,5,10,2,2394,1802,592,1197,0.072497123,0.054569681,0.017927442,0.036248562,502.6589274,322.1734454,180.485482,251.3294637,0.056481536,0.036201189,0.020280347,0.028240768,0.483660721,0.304874125,0.178786596,0.24183036,0.053869499,0.033956482,0.019913017,0.02693475,0,0,0,0,0,0,0,0,2,1,1,1,0.064516129,0.032258065,0.032258065,0.032258065,4,3,1,2,0.137931034,0.103448276,0.034482759,0.068965517,4,9
25110003,390,"8,",FALSE,4,1,1768,1768,1768,1768,0.053540064,0.053540064,0.053540064,0.053540064,446.8225985,446.8225985,446.8225985,446.8225985,0.050207457,0.050207457,0.050207457,0.050207457,0.252727714,0.252727714,0.252727714,0.252727714,0.028148483,0.028148483,0.028148483,0.028148483,80,80,80,80,0.022766079,0.022766079,0.022766079,0.022766079,2,2,2,2,0.064516129,0.064516129,0.064516129,0.064516129,2,2,2,2,0.068965517,0.068965517,0.068965517,0.068965517,6,6,1,1288,1288,1288,1288,0.0390043,0.0390043,0.0390043,0.0390043,286.3602007,286.3602007,286.3602007,286.3602007,0.032177015,0.032177015,0.032177015,0.032177015,0.222329348,0.222329348,0.222329348,0.222329348,0.024762752,0.024762752,0.024762752,0.024762752,0,0,0,0,0,0,0,0,1,1,1,1,0.032258065,0.032258065,0.032258065,0.032258065,1,1,1,1,0.034482759,0.034482759,0.034482759,0.034482759,5,5
25110003,390,"7,",FALSE,4,1,864,864,864,864,0.026164375,0.026164375,0.026164375,0.026164375,318.5213224,318.5213224,318.5213224,318.5213224,0.035790817,0.035790817,0.035790817,0.035790817,0.368658938,0.368658938,0.368658938,0.368658938,0.041060751,0.041060751,0.041060751,0.041060751,105,105,105,105,0.029880478,0.029880478,0.029880478,0.029880478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1,928,928,928,928,0.028102477,0.028102477,0.028102477,0.028102477,415.194984,415.194984,415.194984,415.194984,0.046653604,0.046653604,0.046653604,0.046653604,0.447408388,0.447408388,0.447408388,0.447408388,0.049831762,0.049831762,0.049831762,0.049831762,0,0,0,0,0,0,0,0,3,3,3,3,0.096774194,0.096774194,0.096774194,0.096774194,1,1,1,1,0.034482759,0.034482759,0.034482759,0.034482759,6,6
25110003,390,"0,",FALSE,4,1,680,680,680,680,0.020592332,0.020592332,0.020592332,0.020592332,303.2067498,303.2067498,303.2067498,303.2067498,0.034069987,0.034069987,0.034069987,0.034069987,0.445892279,0.445892279,0.445892279,0.445892279,0.0496629,0.0496629,0.0496629,0.0496629,70,70,70,70,0.019920319,0.019920319,0.019920319,0.019920319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1,881,881,881,881,0.026679184,0.026679184,0.026679184,0.026679184,368.3842671,368.3842671,368.3842671,368.3842671,0.041393693,0.041393693,0.041393693,0.041393693,0.418143322,0.418143322,0.418143322,0.418143322,0.046572257,0.046572257,0.046572257,0.046572257,0,0,0,0,0,0,0,0,1,1,1,1,0.032258065,0.032258065,0.032258065,0.032258065,1,1,1,1,0.034482759,0.034482759,0.034482759,0.034482759,7,7
25110003,390,"1,",FALSE,4,1,3839,3839,3839,3839,0.116255829,0.116255829,0.116255829,0.116255829,303.3266119,303.3266119,303.3266119,303.3266119,0.034083455,0.034083455,0.034083455,0.034083455,0.079011881,0.079011881,0.079011881,0.079011881,0.00880024,0.00880024,0.00880024,0.00880024,1527,1527,1527,1527,0.434547524,0.434547524,0.434547524,0.434547524,3,3,3,3,0.096774194,0.096774194,0.096774194,0.096774194,0,0,0,0,0,0,0,0,9,9,1,1384,1384,1384,1384,0.041911453,0.041911453,0.041911453,0.041911453,362.341182,362.341182,362.341182,362.341182,0.040714658,0.040714658,0.040714658,0.040714658,0.261807212,0.261807212,0.261807212,0.261807212,0.029159745,0.029159745,0.029159745,0.029159745,0,0,0,0,0,0,0,0,3,3,3,3,0.096774194,0.096774194,0.096774194,0.096774194,1,1,1,1,0.034482759,0.034482759,0.034482759,0.034482759,8,8
25110003,390,2,FALSE,4,1,465,465,465,465,0.014081521,0.014081521,0.014081521,0.014081521,58.49331731,58.49331731,58.49331731,58.49331731,0.006572633,0.006572633,0.006572633,0.006572633,0.12579208,0.12579208,0.12579208,0.12579208,0.014010558,0.014010558,0.014010558,0.014010558,129,129,129,129,0.036710302,0.036710302,0.036710302,0.036710302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,1,1679,1679,1679,1679,0.050844891,0.050844891,0.050844891,0.050844891,412.676451,412.676451,412.676451,412.676451,0.046370608,0.046370608,0.046370608,0.046370608,0.245787046,0.245787046,0.245787046,0.245787046,0.02737544,0.02737544,0.02737544,0.02737544,245,245,245,245,0.069721116,0.069721116,0.069721116,0.069721116,3,3,3,3,0.096774194,0.096774194,0.096774194,0.096774194,3,3,3,3,0.103448276,0.103448276,0.103448276,0.103448276,12,12
25110003,390,8,FALSE,4,1,560,560,560,560,0.016958391,0.016958391,0.016958391,0.016958391,243.8924311,243.8924311,243.8924311,243.8924311,0.027405102,0.027405102,0.027405102,0.027405102,0.435522198,0.435522198,0.435522198,0.435522198,0.048507894,0.048507894,0.048507894,0.048507894,96,96,96,96,0.027319294,0.027319294,0.027319294,0.027319294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,1,2128,2128,2128,2128,0.064441887,0.064441887,0.064441887,0.064441887,614.5085917,614.5085917,614.5085917,614.5085917,0.069049583,0.069049583,0.069049583,0.069049583,0.288772834,0.288772834,0.288772834,0.288772834,0.032163141,0.032163141,0.032163141,0.032163141,0,0,0,0,0,0,0,0,3,3,3,3,0.096774194,0.096774194,0.096774194,0.096774194,3,3,3,3,0.103448276,0.103448276,0.103448276,0.103448276,13,13
